,head,variable,value
1858,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi557
1859,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi167
1860,Course1_W10-S1-L1_Introduction_1-02,l_text_topics,topic_3
1861,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi1566
1862,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi233
1863,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1073
1864,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1420
1865,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi142
1866,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi126
1867,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi1880
1868,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi665
1869,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1188
1870,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1073
1871,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi1132
1872,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi81
1873,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,level,level_1
1874,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1880
1875,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1925
1876,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1880
1877,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi145
1878,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1424
1879,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,prerequisite,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17
1880,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi204
1881,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi173
1882,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1393
1883,Course1_W5-S2-L9_Summary_1-48,level,level_1
1884,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1570
1885,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi1644
1886,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi497
1887,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi288
1888,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi378
1889,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi1123
1890,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi955
1891,Course1_W5-S1-L2_introduction_2-03,level,level_1
1892,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1674
1893,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1926
1894,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi1063
1895,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,l_text_topics,topic_4
1896,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1566
1897,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1754
1898,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi997
1899,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi2049
1900,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1789
1901,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi675
1902,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi192
1903,Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,prerequisite,Course3_W8-S1-L3_-_System_Architecture_-_9_slides_08-03
1904,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,level,level_3
1905,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1151
1906,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi283
1907,Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,level,level_2
1908,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1209
1909,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi173
1910,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1078
1911,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi192
1912,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1866
1913,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1313
1914,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi204
1915,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi635
1916,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi675
1917,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1520
1918,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1313
1919,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi192
1920,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1132
1921,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi1454
1922,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi1735
1923,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1342
1924,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi0
1925,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,level,level_2
1926,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi4
1927,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi173
1928,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi785
1929,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi244
1930,Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,l_text_topics,topic_8
1931,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi911
1932,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi318
1933,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi2049
1934,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1973
1935,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi197
1936,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi283
1937,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi129
1938,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi156
1939,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,prerequisite,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16
1940,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi497
1941,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi831
1942,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi2014
1943,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi1424
1944,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi1376
1945,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi672
1946,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1807
1947,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1740
1948,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1407
1949,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi892
1950,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1027
1951,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi892
1952,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi435
1953,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1945
1954,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,level,level_2
1955,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi1842
1956,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1003
1957,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi288
1958,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi0
1959,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi244
1960,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi751
1961,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi192
1962,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi175
1963,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1674
1964,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1789
1965,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,l_text_topics,topic_2
1966,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi1018
1967,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi244
1968,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi126
1969,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi675
1970,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi142
1971,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi688
1972,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1342
1973,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1018
1974,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,concept_vocab_index,vi887
1975,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi1874
1976,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1840
1977,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi520
1978,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi785
1979,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1282
1980,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi173
1981,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi1789
1982,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1416
1983,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi831
1984,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi1863
1985,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi314
1986,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi81
1987,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi173
1988,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi892
1989,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi985
1990,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi263
1991,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi210
1992,Course1_W1-S2-L5_Trigram_Language_Models_9-40,l_text_topics,topic_13
1993,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1893
1994,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi2014
1995,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1295
1996,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,l_text_topics,topic_11
1997,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi173
1998,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi688
1999,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi129
2000,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,level,level_3
2001,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi84
2002,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1842
2003,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi672
2004,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi283
2005,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1652
2006,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,l_text_topics,topic_2
2007,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi0
2008,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1468
2009,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi675
2010,Course1_W3-S1-L1_Introduction_0-28,l_text_topics,topic_1
2011,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi129
2012,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1200
2013,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi84
2014,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi0
2015,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi1003
2016,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi538
2017,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1842
2018,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi0
2019,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1060
2020,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi675
2021,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,l_text_topics,topic_0
2022,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi1520
2023,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,level,level_3
2024,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,level,level_1
2025,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi1073
2026,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi1075
2027,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi192
2028,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi126
2029,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,l_text_topics,topic_12
2030,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi892
2031,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1005
2032,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1842
2033,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi175
2034,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi0
2035,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi672
2036,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi1674
2037,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi1893
2038,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi175
2039,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi675
2040,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1393
2041,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi288
2042,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,l_text_topics,topic_5
2043,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi283
2044,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,l_text_topics,topic_13
2045,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1789
2046,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi599
2047,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi688
2048,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1893
2049,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1740
2050,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi126
2051,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi1003
2052,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1200
2053,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1121
2054,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi892
2055,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi370
2056,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1789
2057,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi192
2058,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi517
2059,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1926
2060,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1473
2061,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi653
2062,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi204
2063,Course1_W1-S2-L5_Trigram_Language_Models_9-40,l_text_topics,topic_5
2064,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1623
2065,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1313
2066,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,l_text_topics,topic_3
2067,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1359
2068,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1789
2069,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi238
2070,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1863
2071,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1424
2072,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,prerequisite,Course2_W6-S2-L2_Charniaks_Model_18-23
2073,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1945
2074,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi1893
2075,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1693
2076,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi435
2077,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1060
2078,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi318
2079,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1740
2080,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi173
2081,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi653
2082,Course1_W4-S2-L1_Introduction_00-17,concept_vocab_index,vi1807
2083,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi226
2084,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1330
2085,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,l_text_topics,topic_5
2086,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,level,level_3
2087,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi1842
2088,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,prerequisite,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56
2089,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,concept_vocab_index,vi497
2090,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,prerequisite,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53
2091,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,l_text_topics,topic_3
2092,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1842
2093,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi751
2094,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi0
2095,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi672
2096,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1945
2097,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,level,level_3
2098,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi192
2099,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1789
