head,variable,value,prob
Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi997,0.04
Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi1740,0.03
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1740,0.02
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi675,0.1
Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi4,0.03
Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1947,0.01
Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi370,0.03
Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi179,
Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,concept_vocab_index,vi2014,0.07
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1003,0.05
Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1740,0.05
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi557,0.03
Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi1789,1.0
Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1770,0.02
topic_5,concept_vocab_index,vi1073,
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1334,0.09
Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi0,0.02
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi193,0.03
Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi892,0.02
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi282,0.08
Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi283,0.03
Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi538,0.01
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi675,0.03
Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi129,0.07
Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi672,0.16
Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi1003,0.02
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1073,0.03
Course1_W6-S2-L5_The_Decoding_Algorithm_Part_2_6-23,concept_vocab_index,vi0,0.03
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1468,0.11
Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1393,0.14
Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi844,0.02
Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi131,0.04
Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1754,0.03
Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi61,0.32
Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi1945,0.04
topic_6,concept_vocab_index,vi1295,
Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi1503,0.01
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi653,0.04
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi845,0.02
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi175,0.06
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi767,0.23
Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi2014,0.02
Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi675,0.04
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi529,0.01
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi2069,
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi819,0.04
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi179,0.02
Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi2039,0.03
Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi84,0.03
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1740,0.02
topic_9,concept_vocab_index,vi1940,
Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi142,0.01
topic_7,concept_vocab_index,vi173,
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1821,0.02
Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi283,0.01
Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1078,0.04
Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,concept_vocab_index,vi197,
Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi672,0.04
Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1200,0.07
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1740,0.01
Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi688,0.06
Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1623,0.06
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1842,0.01
Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi282,1.0
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1473,0.01
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi517,0.04
Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1407,0.02
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1644,0.04
Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi662,0.01
Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1842,0.17
Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi378,0.03
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1673,0.08
Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1807,0.1
Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi192,0.07
Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1863,0.01
Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,concept_vocab_index,vi475,
Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi529,0.02
Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1373,0.01
Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi192,0.01
Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,concept_vocab_index,vi1587,
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1937,0.03
Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi1200,0.01
Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi220,0.05
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1600,0.03
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1200,0.04
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1132,1.0
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi175,0.03
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi1683,0.18
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1807,0.05
Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi283,0.02
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi675,0.01
Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi173,0.03
Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi675,0.34
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi941,0.03
Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1693,1.0
Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1212,0.01
Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1060,0.27
Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi538,0.01
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1209,0.02
Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi1188,0.01
Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi1520,0.02
Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,concept_vocab_index,vi1842,
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi435,0.01
Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi1063,0.24
Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi173,0.02
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi129,0.02
Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1173,0.11
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1393,0.12
Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi4,0.01
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1282,0.02
Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1740,1.0
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1503,0.03
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi2014,0.0
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi1840,0.01
Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi1552,0.11
Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi1132,0.07
Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi675,0.03
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi388,0.02
Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi84,0.02
topic_13,concept_vocab_index,vi435,
Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1801,0.03
Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi32,0.02
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi635,0.15
Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,concept_vocab_index,vi192,
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi819,0.05
Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi2014,0.14
Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi81,0.01
Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1132,0.0
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1295,0.29
Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi52,0.02
Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1579,0.03
Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1313,0.02
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi2039,0.03
Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi129,0.02
Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1330,0.05
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi751,0.01
topic_11,concept_vocab_index,vi1673,
Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi288,0.03
Course3_W2-S1-L6_-_NACLO_-_11_slides_03-51,concept_vocab_index,vi1003,0.09
Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi378,0.24
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi941,0.04
Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi1075,0.02
Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi977,1.0
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1003,0.05
Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi665,0.02
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi173,0.01
Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1132,0.02
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1003,1.0
Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1373,0.04
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi370,0.03
Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi288,0.07
topic_6,concept_vocab_index,vi517,
Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi879,0.02
Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi192,0.01
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1324,0.24
Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi129,0.05
Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1886,0.02
Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1003,0.14
topic_8,concept_vocab_index,vi1003,
Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi672,0.01
Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1925,0.05
Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi81,0.03
Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi197,0.02
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi0,0.02
Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi52,0.01
Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi997,0.01
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1148,0.04
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi358,0.03
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi129,0.02
Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi1003,0.47
Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1313,0.04
Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1651,0.03
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi1520,
Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi1880,0.03
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi751,0.02
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi0,0.02
Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1926,0.06
Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1789,0.08
Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi653,1.0
Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi672,0.02
Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi233,0.02
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1566,0.0
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1075,0.03
Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi740,0.02
Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi602,0.11
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi726,0.03
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1740,0.04
Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi370,0.23
Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1193,0.03
Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi1411,0.07
Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi4,0.02
topic_3,concept_vocab_index,vi192,
Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1503,0.02
Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi192,0.03
Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi204,0.03
Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi675,0.04
Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi675,0.09
Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi599,0.01
Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi142,0.02
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1073,0.09
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1075,1.0
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1046,0.21
Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1257,0.16
Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi892,0.04
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi892,0.06
Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1003,0.03
Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1295,0.02
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi50,1.0
Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1503,0.0
Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1942,0.09
Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi192,0.02
Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,concept_vocab_index,vi675,
Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi1188,0.02
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi388,0.06
Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1503,0.01
Course2_W3-S1-L2_Naive_Bayes_3-19,concept_vocab_index,vi675,0.16
Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1183,0.01
topic_9,concept_vocab_index,vi672,
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi283,0.0
Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1003,1.0
Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi871,0.05
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi986,0.01
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi233,0.02
Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1373,0.04
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1441,0.51
Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi1807,0.18
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1887,0.03
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1926,0.02
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi602,0.01
Course1_W6-S1-L1_Introduction_0-41,concept_vocab_index,vi1349,0.01
topic_11,concept_vocab_index,vi1266,
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1132,0.1
Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,concept_vocab_index,vi1770,
Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1295,0.02
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi675,0.03
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi1132,0.05
Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1003,0.03
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi4,0.01
Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1880,0.05
Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1188,0.1
Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi4,0.02
Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi192,0.02
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi2039,0.02
Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1349,0.02
Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi90,0.02
Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi175,0.06
Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1060,0.03
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi173,0.01
Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,concept_vocab_index,vi90,0.03
topic_7,concept_vocab_index,vi197,
Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1617,1.0
Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1842,0.03
Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi173,0.12
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1842,0.11
topic_1,concept_vocab_index,vi1454,
Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi845,0.04
Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,concept_vocab_index,vi1200,
Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi129,1.0
Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi173,0.01
Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1556,0.03
